-153098493615.236110,-11827691027.607899
-152858031811.674220,-14348655688.785461
-152575507825.649900,-16865672008.050474
-152250978751.250520,-19378045091.626488
-151884512932.938260,-21885080592.999714
-151476189971.439790,-24386084887.277931
-151026100727.203120,-26880365246.154343
-150534347321.395780,-29367230013.452202
-150001043134.418030,-31845988781.225147
-149426312801.905120,-34315952566.387344
-148810292208.192230,-36776433987.846497
-148153128477.215480,-39226747444.111946
-147454979960.822970,-41666209291.349091
-146716016224.469020,-44094138021.850281
-145936418030.265410,-46509854442.891510
-145116377317.363100,-48912681855.943039
-144256097179.638090,-51301946236.201141
-143355791840.655400,-53676976412.407143
-142415686625.884830,-56037104246.918724
-141436017932.142760,-58381664815.997528
-140417033194.234310,-60709996590.275902
-139358990848.770510,-63021441615.364586
-138262160295.134980,-65315345692.561996
-137126821853.575870,-67591058559.624611
-135953266720.398100,-69847934071.556885
-134741796920.232210,-72085330381.377899
-133492725255.355960,-74302610120.820938
-132206375252.045790,-76499140580.920776
-130883081103.935420,-78674293892.442688
-129523187612.359630,-80827447206.105576
-128127050123.661870,-82957982872.550858
-126695034463.444790,-85065288622.007309
-125227516867.743990,-87148757743.601013
-123724883911.105320,-89207789264.258453
-122187532431.547530,-91241788127.149490
-120615869452.392530,-93250165369.615982
-119010312100.946430,-95232338300.530472
-117371287524.015610,-97187730677.028488
-115699232800.243010,-99115772880.556610
-113994594849.250720,-101015902092.177540
-112257830337.576130,-102887562467.072190
-110489405581.390120,-104730205308.177920
-108689796445.986740,-106543289238.900710
-106859488242.035080,-108326280374.838210
-104998975618.585560,-110078652494.449580
-103108762452.823780,-111799887208.606990
-101189361736.566700,-113489474128.962550
-99241295459.497269,-115146911035.063890
-97265094489.134979,-116771704040.150120
-95261298447.541534,-118363367755.559560
-93230455584.762054,-119921425453.679370
-91173122649.004196,-121445409229.366680
-89089864753.558777,-122934860159.769870
-86981255240.467667,-124389328462.477750
-84847875540.945938,-125808373651.924320
-82690315032.567413,-127191564693.975140
-80509170893.224350,-128538480158.621720
-78305047951.873856,-129848708370.708980
-76078558536.085663,-131121847558.620860
-73830322316.407608,-132357506000.848270
-71560966147.567322,-133555302170.363390
-69271123906.530426,-134714864876.724030
-66961436327.437836,-135835833405.831050
-64632550833.446510,-136917857657.262020
-62285121365.500366,-137960598279.103790
-59919808208.060028,-138963726800.206790
-57537277811.822327,-139926925759.783450
-55138202613.462563,-140849888834.273280
-52723260852.434883,-141732320961.397580
-50293136384.868172,-142573938461.325810
-47848518494.597244,-143374469154.877260
-45390101701.371346,-144133652478.680760
-42918585566.284225,-144851239597.215850
-40434674494.472382,-145526993511.659610
-37939077535.130325,-146160689165.463260
-35432508178.894119,-146752113546.583440
-32915684152.646629,-147301065786.293790
-30389327211.800423,-147807357254.502990
